"Alter_ID","label","Degree","Strength","Gender","Culture","House","Titles","Is_Noble","Active","Survival","Ego_ID"
"ROOSE_BOLTON","Roose Bolton",19,203,"Male","North_and_Wildlings","Minor_Houses","Nobility",1,0,1,"WALDER"
"RYGER_RIVERS","Ryger Rivers",1,4,"Male","None","Minor_Houses","None",0,0,1,"WALDER"
"STEVRON_FREY","Stevron Frey",2,6,"Male","None","Minor_Houses","Military_Knight",0,0,0,"WALDER"
"THEON","Theon Greyjoy",35,897,"Male","Westeros_South","Great_Houses","Royalty",1,2,1,"WALDER"
"TYRION","Tyrion Lannister",64,2322,"Male","None","Great_Houses","Official",0,4,1,"WALDER"
"TYWIN","Tywin Lannister",42,799,"Male","None","Great_Houses","Nobility",1,0,0,"WALDER"
"BRYNDEN","Brynden Tully",11,99,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"WALDER"
"EDMURE","Edmure Tully",15,140,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"WALDER"
"LOTHAR","Lothar Frey",8,28,"Male","Westeros_South","Minor_Houses","Official",0,0,1,"WALDER"
"MERRY","Merry",1,3,"Female","Westeros_South","None","None",0,0,1,"WALDER"
"ROSLIN","Roslin Frey",10,44,"Female","Westeros_South","Minor_Houses","None",0,0,1,"WALDER"
"ARYA","Arya Stark",47,1142,"Female","North_and_Wildlings","Great_Houses","Royalty",1,5,1,"YOREN"
"BAELOR","Baelor I",9,30,"Male","None","None","Royalty",1,0,0,"YOREN"
"BENJEN","Benjen Stark",10,84,"Male","North_and_Wildlings","Great_Houses","Military_Knight",0,0,1,"YOREN"
"CATELYN","Catelyn Stark",56,1137,"Female","Westeros_South","Great_Houses","Nobility",1,3,0,"YOREN"
"CERSEI","Cersei Lannister",47,1347,"Female","Westeros_South","Great_Houses","Nobility",1,2,1,"YOREN"
"GENDRY","Gendry",20,377,"Male","None","None","Military_Knight",0,0,1,"YOREN"
"HOUND","Sandor Clegane",31,444,"Male","None","Minor_Houses","None",0,0,0,"YOREN"
"ILYN_PAYNE","Ilyn Payne",13,60,"Male","Westeros_South","Minor_Houses","Official",0,0,1,"YOREN"
"JOFFREY","Joffrey Baratheon",49,1079,"Male","None","None","Royalty",1,0,0,"YOREN"
"LITTLEFINGER","Petyr Baelish",34,747,"Male","Westeros_South","Minor_Houses","Official",0,0,1,"YOREN"
"MARILLION","Marillion",7,34,"Male","None","None","None",0,0,0,"YOREN"
"NED","Eddard Stark",62,1427,"Male","North_and_Wildlings","Great_Houses","Nobility",1,1,0,"YOREN"
"PYCELLE","Pycelle",26,343,"Male","None","Great_Houses","Religion_Academic",0,0,0,"YOREN"
"SANSA","Sansa Stark",40,1110,"Female","North_and_Wildlings","Minor_Houses","Royalty",1,4,1,"YOREN"
"TYRION","Tyrion Lannister",64,2322,"Male","None","Great_Houses","Official",0,4,1,"YOREN"
"VARYS","Varys",31,673,"Male","None","None","Official",0,0,1,"YOREN"
"AMORY","Amory Lorch",6,46,"Male","None","Great_Houses","Military_Knight",0,0,0,"YOREN"
"BITER","Biter",4,23,"Male","None","None","None",0,0,0,"YOREN"
"JAQEN","Jaqen H'ghar",8,142,"Male","None","None","None",0,0,1,"YOREN"
"RORGE","Rorge",5,39,"Male","None","None","None",0,0,0,"YOREN"
"CATELYN","Catelyn Stark",56,1137,"Female","Westeros_South","Great_Houses","Nobility",1,3,0,"BRIENNE"
"JAIME","Jaime Lannister",39,876,"Male","Westeros_South","Great_Houses","Military_Knight",0,3,1,"BRIENNE"
"LITTLEFINGER","Petyr Baelish",34,747,"Male","Westeros_South","Minor_Houses","Official",0,0,1,"BRIENNE"
"LORAS","Loras Tyrell",28,350,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"BRIENNE"
"RENLY","Renly Baratheon",27,426,"Male","Westeros_South","Great_Houses","Nobility",1,0,0,"BRIENNE"
"RICKARD_KARSTARK","Rickard Karstark",16,123,"Male","North_and_Wildlings","Great_Houses","Nobility",1,0,0,"BRIENNE"
"ROBB","Robb Stark",54,1219,"Male","None","None","Royalty",1,0,0,"BRIENNE"
"ROOSE_BOLTON","Roose Bolton",19,203,"Male","North_and_Wildlings","Minor_Houses","Nobility",1,0,1,"BRIENNE"
"STANNIS","Stannis Baratheon",30,568,"Male","None","None","Official",0,0,1,"BRIENNE"
"DAVOS","Davos Seaworth",20,517,"Male","Westeros_South","Great_Houses","Military_Knight",0,3,1,"BRIENNE"
"JACKS","Jacks",3,17,"Male","None","Great_Houses","None",0,0,1,"BRIENNE"
"MARGAERY","Margaery Tyrell",17,331,"Female","Westeros_South","Great_Houses","Royalty",1,0,1,"BRIENNE"
"MELISANDRE","Melisandre",15,287,"Female","Essos","None","None",0,1,1,"BRIENNE"
"SELWYN","Selwyn Tarth",3,8,"Male","None","Minor_Houses","Nobility",1,0,1,"BRIENNE"
"BENJEN","Benjen Stark",10,84,"Male","North_and_Wildlings","Great_Houses","Military_Knight",0,0,1,"CRASTER"
"GRENN","Grenn",12,220,"Male","Westeros_South","None","None",0,0,1,"CRASTER"
"JEOR","Jeor Mormont",21,314,"Male","North_and_Wildlings","Minor_Houses","Nobility",1,0,0,"CRASTER"
"JON","Jon Snow",42,1179,"Male","North_and_Wildlings","Great_Houses","Military_Knight",0,4,1,"CRASTER"
"RAST","Rast",12,110,"Male","None","None","None",0,0,0,"CRASTER"
"SAM","Samwell Tarly",22,611,"Male","Westeros_South","Minor_Houses","None",0,2,1,"CRASTER"
"EDDISON_TOLLETT","Eddison Tollett",8,119,"Male","Westeros_South","None","Military_Knight",0,0,1,"CRASTER"
"GILLY","Gilly",13,183,"Female","North_and_Wildlings","None","None",0,0,1,"CRASTER"
"MANCE","Mance Rayder",8,99,"Male","North_and_Wildlings","None","Royalty",1,0,1,"CRASTER"
"BRAN","Brandon Stark",33,851,"Male","North_and_Wildlings","Great_Houses","None",0,0,0,"DAGMER"
"HODOR","Walder",17,225,"Male","None","Great_Houses","None",0,0,1,"DAGMER"
"MAESTER_LUWIN","Luwin",16,263,"Male","Westeros_South","Great_Houses","None",0,0,0,"DAGMER"
"OSHA","Osha",15,401,"Female","North_and_Wildlings","Great_Houses","None",0,0,1,"DAGMER"
"RICKON","Rickon Stark",18,195,"Male","North_and_Wildlings","Great_Houses","Royalty",1,0,1,"DAGMER"
"RODRIK","Rodrik Cassel",16,158,"Male","North_and_Wildlings","Minor_Houses","Military_Knight",0,0,0,"DAGMER"
"THEON","Theon Greyjoy",35,897,"Male","Westeros_South","Great_Houses","Royalty",1,2,1,"DAGMER"
"BLACK_LORREN","Lorren",5,35,"Male","None","None","None",0,0,0,"DAGMER"
"FARLEN","Farlen",4,13,"Male","None","Great_Houses","None",0,0,0,"DAGMER"
"YARA","Asha Greyjoy",6,133,"Female","Westeros_South","Great_Houses","Royalty",1,2,1,"DAGMER"
"AEGON","Aegon Targaryen",5,10,"Male","Essos","Great_Houses","None",0,0,0,"DAVOS"
"CATELYN","Catelyn Stark",56,1137,"Female","Westeros_South","Great_Houses","Nobility",1,3,0,"DAVOS"
"CERSEI","Cersei Lannister",47,1347,"Female","Westeros_South","Great_Houses","Nobility",1,2,1,"DAVOS"
"GENDRY","Gendry",20,377,"Male","None","None","Military_Knight",0,0,1,"DAVOS"
"JOFFREY","Joffrey Baratheon",49,1079,"Male","None","None","Royalty",1,0,0,"DAVOS"
"LORAS","Loras Tyrell",28,350,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"DAVOS"
"RENLY","Renly Baratheon",27,426,"Male","Westeros_South","Great_Houses","Nobility",1,0,0,"DAVOS"
"ROBB","Robb Stark",54,1219,"Male","None","None","Royalty",1,0,0,"DAVOS"
"ROBERT","Robert I Baratheon",45,648,"Male","None","None","Royalty",1,0,0,"DAVOS"
"STANNIS","Stannis Baratheon",30,568,"Male","None","None","Official",0,0,1,"DAVOS"
"BRIENNE","Brienne of Tarth",16,333,"Female","None","Great_Houses","None",0,1,1,"DAVOS"
"CRESSEN","Cressen",4,33,"Male","None","None","Religion_Academic",0,1,0,"DAVOS"
"MARYA","Marya Seaworth",1,2,"Female","None","Minor_Houses","Nobility",1,0,1,"DAVOS"
"MATTHOS","Matthos Seaworth",9,109,"Male","None","Minor_Houses","None",0,0,0,"DAVOS"
"MELISANDRE","Melisandre",15,287,"Female","Essos","None","None",0,1,1,"DAVOS"
"SALLADHOR","Salladhor Saan",4,73,"Male","Essos","Great_Houses","Royalty",1,0,1,"DAVOS"
"RYLENE","Rylene",2,4,"Female","Westeros_South","None","Nobility",1,0,1,"DAVOS"
"SHIREEN","Shireen Baratheon",5,60,"Female","None","Great_Houses","Royalty",1,0,1,"DAVOS"
"BRAN","Brandon Stark",33,851,"Male","North_and_Wildlings","Great_Houses","None",0,0,0,"GILLY"
"GRENN","Grenn",12,220,"Male","Westeros_South","None","None",0,0,1,"GILLY"
"HODOR","Walder",17,225,"Male","None","Great_Houses","None",0,0,1,"GILLY"
"JON","Jon Snow",42,1179,"Male","North_and_Wildlings","Great_Houses","Military_Knight",0,4,1,"GILLY"
"MAESTER_AEMON","Aemon Targaryen",10,84,"Male","Essos","None","Religion_Academic",0,0,0,"GILLY"
"RANDYLL","Randyll Tarly",2,12,"Male","None","Minor_Houses","Nobility",1,0,1,"GILLY"
"RAST","Rast",12,110,"Male","None","None","None",0,0,0,"GILLY"
"SAM","Samwell Tarly",22,611,"Male","Westeros_South","Minor_Houses","None",0,2,1,"GILLY"
"CRASTER","Craster",10,114,"Male","North_and_Wildlings","None","None",0,0,0,"GILLY"
"EDDISON_TOLLETT","Eddison Tollett",8,119,"Male","Westeros_South","None","Military_Knight",0,0,1,"GILLY"
"JOJEN","Jojen Reed",14,186,"Male","North_and_Wildlings","Minor_Houses","None",0,0,1,"GILLY"
"MEERA","Meera Reed",12,141,"Female","North_and_Wildlings","Minor_Houses","None",0,0,1,"GILLY"
"BRONN","Bronn",29,432,"Male","None","Minor_Houses","Military_Knight",0,0,1,"MARGAERY"
"CATELYN","Catelyn Stark",56,1137,"Female","Westeros_South","Great_Houses","Nobility",1,3,0,"MARGAERY"
"CERSEI","Cersei Lannister",47,1347,"Female","Westeros_South","Great_Houses","Nobility",1,2,1,"MARGAERY"
"JOFFREY","Joffrey Baratheon",49,1079,"Male","None","None","Royalty",1,0,0,"MARGAERY"
"LITTLEFINGER","Petyr Baelish",34,747,"Male","Westeros_South","Minor_Houses","Official",0,0,1,"MARGAERY"
"LORAS","Loras Tyrell",28,350,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"MARGAERY"
"MACE","Mace Tyrell",3,14,"Male","None","Great_Houses","Nobility",1,0,1,"MARGAERY"
"PYCELLE","Pycelle",26,343,"Male","None","Great_Houses","Religion_Academic",0,0,0,"MARGAERY"
"RENLY","Renly Baratheon",27,426,"Male","Westeros_South","Great_Houses","Nobility",1,0,0,"MARGAERY"
"SANSA","Sansa Stark",40,1110,"Female","North_and_Wildlings","Minor_Houses","Royalty",1,4,1,"MARGAERY"
"STANNIS","Stannis Baratheon",30,568,"Male","None","None","Official",0,0,1,"MARGAERY"
"TYRION","Tyrion Lannister",64,2322,"Male","None","Great_Houses","Official",0,4,1,"MARGAERY"
"TYWIN","Tywin Lannister",42,799,"Male","None","Great_Houses","Nobility",1,0,0,"MARGAERY"
"BRIENNE","Brienne of Tarth",16,333,"Female","None","Great_Houses","None",0,1,1,"MARGAERY"
"OLENNA","Olenna Redwyne",15,217,"Female","None","Minor_Houses","Nobility",1,0,1,"MARGAERY"
"ARYA","Arya Stark",47,1142,"Female","North_and_Wildlings","Great_Houses","Royalty",1,5,1,"MELISANDRE"
"BERIC","Beric Dondarrion",9,121,"Male","None","Minor_Houses","Nobility",1,0,0,"MELISANDRE"
"CATELYN","Catelyn Stark",56,1137,"Female","Westeros_South","Great_Houses","Nobility",1,3,0,"MELISANDRE"
"GENDRY","Gendry",20,377,"Male","None","None","Military_Knight",0,0,1,"MELISANDRE"
"LORAS","Loras Tyrell",28,350,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"MELISANDRE"
"RENLY","Renly Baratheon",27,426,"Male","Westeros_South","Great_Houses","Nobility",1,0,0,"MELISANDRE"
"ROBERT","Robert I Baratheon",45,648,"Male","None","None","Royalty",1,0,0,"MELISANDRE"
"STANNIS","Stannis Baratheon",30,568,"Male","None","None","Official",0,0,1,"MELISANDRE"
"BRIENNE","Brienne of Tarth",16,333,"Female","None","Great_Houses","None",0,1,1,"MELISANDRE"
"CRESSEN","Cressen",4,33,"Male","None","None","Religion_Academic",0,1,0,"MELISANDRE"
"DAVOS","Davos Seaworth",20,517,"Male","Westeros_South","Great_Houses","Military_Knight",0,3,1,"MELISANDRE"
"MATTHOS","Matthos Seaworth",9,109,"Male","None","Minor_Houses","None",0,0,0,"MELISANDRE"
"ANGUY","Anguy",7,93,"Male","None","None","None",0,0,1,"MELISANDRE"
"SELYSE","Selyse Florent",3,25,"Female","None","Great_Houses","Nobility",1,0,1,"MELISANDRE"
"THOROS","Thoros of Myr",10,175,"Male","Essos","None","None",0,0,1,"MELISANDRE"
"BRONN","Bronn",29,432,"Male","None","Minor_Houses","Military_Knight",0,0,1,"PODRICK"
"CERSEI","Cersei Lannister",47,1347,"Female","Westeros_South","Great_Houses","Nobility",1,2,1,"PODRICK"
"HOUND","Sandor Clegane",31,444,"Male","None","Minor_Houses","None",0,0,0,"PODRICK"
"JANOS","Janos Slynt",13,104,"Male","None","Minor_Houses","Military_Knight",0,0,0,"PODRICK"
"JOFFREY","Joffrey Baratheon",49,1079,"Male","None","None","Royalty",1,0,0,"PODRICK"
"LITTLEFINGER","Petyr Baelish",34,747,"Male","Westeros_South","Minor_Houses","Official",0,0,1,"PODRICK"
"MERYN_TRANT","Meryn Trant",16,161,"Male","None","Minor_Houses","Military_Knight",0,0,1,"PODRICK"
"PYCELLE","Pycelle",26,343,"Male","None","Great_Houses","Religion_Academic",0,0,0,"PODRICK"
"SANSA","Sansa Stark",40,1110,"Female","North_and_Wildlings","Minor_Houses","Royalty",1,4,1,"PODRICK"
"SHAE","Shae",15,465,"Female","None","None","None",0,0,0,"PODRICK"
"TYRION","Tyrion Lannister",64,2322,"Male","None","Great_Houses","Official",0,4,1,"PODRICK"
"VARYS","Varys",31,673,"Male","None","None","Official",0,0,1,"PODRICK"
"MANDON","Mandon Moore",4,21,"Male","Westeros_South","Minor_Houses","Military_Knight",0,0,0,"PODRICK"
"OLENNA","Olenna Redwyne",15,217,"Female","None","Minor_Houses","Nobility",1,0,1,"PODRICK"
"BRAN","Brandon Stark",33,851,"Male","North_and_Wildlings","Great_Houses","None",0,0,0,"YGRITTE"
"HODOR","Walder",17,225,"Male","None","Great_Houses","None",0,0,1,"YGRITTE"
"JON","Jon Snow",42,1179,"Male","North_and_Wildlings","Great_Houses","Military_Knight",0,4,1,"YGRITTE"
"OSHA","Osha",15,401,"Female","North_and_Wildlings","Great_Houses","None",0,0,1,"YGRITTE"
"RICKON","Rickon Stark",18,195,"Male","North_and_Wildlings","Great_Houses","Royalty",1,0,1,"YGRITTE"
"MANCE","Mance Rayder",8,99,"Male","North_and_Wildlings","None","Royalty",1,0,1,"YGRITTE"
"QHORIN","Qhorin",6,136,"Male","None","None","None",0,0,0,"YGRITTE"
"LORD_OF_BONES","Lord of Bones",6,56,"Male","North_and_Wildlings","None","None",0,0,0,"YGRITTE"
"JOJEN","Jojen Reed",14,186,"Male","North_and_Wildlings","Minor_Houses","None",0,0,1,"YGRITTE"
"MEERA","Meera Reed",12,141,"Female","North_and_Wildlings","Minor_Houses","None",0,0,1,"YGRITTE"
"ORELL","Orell",11,132,"Male","North_and_Wildlings","None","None",0,0,0,"YGRITTE"
"QHORIN_HALFHAND","Qhorin",2,4,"Male","None","None","None",0,0,0,"YGRITTE"
"TORMUND","Tormund",12,130,"Male","North_and_Wildlings","None","None",0,0,1,"YGRITTE"
"CATELYN","Catelyn Stark",56,1137,"Female","Westeros_South","Great_Houses","Nobility",1,3,0,"BRYNDEN"
"HOSTER","Hoster Tully",4,23,"Male","Westeros_South","Great_Houses","Nobility",1,0,0,"BRYNDEN"
"RICKARD_KARSTARK","Rickard Karstark",16,123,"Male","North_and_Wildlings","Great_Houses","Nobility",1,0,0,"BRYNDEN"
"ROBB","Robb Stark",54,1219,"Male","None","None","Royalty",1,0,0,"BRYNDEN"
"ROOSE_BOLTON","Roose Bolton",19,203,"Male","North_and_Wildlings","Minor_Houses","Nobility",1,0,1,"BRYNDEN"
"WALDER","Walder Frey",19,183,"Male","None","Minor_Houses","None",0,0,1,"BRYNDEN"
"BLACK_WALDER","Walder Rivers",6,26,"Male","Westeros_South","Minor_Houses","Military_Knight",0,0,1,"BRYNDEN"
"EDMURE","Edmure Tully",15,140,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"BRYNDEN"
"LOTHAR","Lothar Frey",8,28,"Male","Westeros_South","Minor_Houses","Official",0,0,1,"BRYNDEN"
"ROSLIN","Roslin Frey",10,44,"Female","Westeros_South","Minor_Houses","None",0,0,1,"BRYNDEN"
"CATELYN","Catelyn Stark",56,1137,"Female","Westeros_South","Great_Houses","Nobility",1,3,0,"EDMURE"
"HOUND","Sandor Clegane",31,444,"Male","None","Minor_Houses","None",0,0,0,"EDMURE"
"JOYEUSE","Joyeuse Erenford",7,26,"Female","None","Minor_Houses","Nobility",1,0,1,"EDMURE"
"MOUNTAIN","Gregor Clegane",16,69,"Male","None","Minor_Houses","Military_Knight",0,0,0,"EDMURE"
"RICKARD_KARSTARK","Rickard Karstark",16,123,"Male","North_and_Wildlings","Great_Houses","Nobility",1,0,0,"EDMURE"
"ROBB","Robb Stark",54,1219,"Male","None","None","Royalty",1,0,0,"EDMURE"
"ROOSE_BOLTON","Roose Bolton",19,203,"Male","North_and_Wildlings","Minor_Houses","Nobility",1,0,1,"EDMURE"
"TYWIN","Tywin Lannister",42,799,"Male","None","Great_Houses","Nobility",1,0,0,"EDMURE"
"WALDER","Walder Frey",19,183,"Male","None","Minor_Houses","None",0,0,1,"EDMURE"
"BLACK_WALDER","Walder Rivers",6,26,"Male","Westeros_South","Minor_Houses","Military_Knight",0,0,1,"EDMURE"
"BRYNDEN","Brynden Tully",11,99,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"EDMURE"
"LOTHAR","Lothar Frey",8,28,"Male","Westeros_South","Minor_Houses","Official",0,0,1,"EDMURE"
"ROSLIN","Roslin Frey",10,44,"Female","Westeros_South","Minor_Houses","None",0,0,1,"EDMURE"
"BRAN","Brandon Stark",33,851,"Male","North_and_Wildlings","Great_Houses","None",0,0,0,"JOJEN"
"BRANDON_STARK","Brandon Stark",6,17,"Male","North_and_Wildlings","Great_Houses","None",0,0,0,"JOJEN"
"HODOR","Walder",17,225,"Male","None","Great_Houses","None",0,0,1,"JOJEN"
"JON","Jon Snow",42,1179,"Male","North_and_Wildlings","Great_Houses","Military_Knight",0,4,1,"JOJEN"
"NED","Eddard Stark",62,1427,"Male","North_and_Wildlings","Great_Houses","Nobility",1,1,0,"JOJEN"
"OSHA","Osha",15,401,"Female","North_and_Wildlings","Great_Houses","None",0,0,1,"JOJEN"
"RICKON","Rickon Stark",18,195,"Male","North_and_Wildlings","Great_Houses","Royalty",1,0,1,"JOJEN"
"SAM","Samwell Tarly",22,611,"Male","Westeros_South","Minor_Houses","None",0,2,1,"JOJEN"
"GILLY","Gilly",13,183,"Female","North_and_Wildlings","None","None",0,0,1,"JOJEN"
"YGRITTE","Ygritte",14,414,"Female","North_and_Wildlings","None","None",0,0,0,"JOJEN"
"MEERA","Meera Reed",12,141,"Female","North_and_Wildlings","Minor_Houses","None",0,0,1,"JOJEN"
"ORELL","Orell",11,132,"Male","North_and_Wildlings","None","None",0,0,0,"JOJEN"
"TORMUND","Tormund",12,130,"Male","North_and_Wildlings","None","None",0,0,1,"JOJEN"
"BRAN","Brandon Stark",33,851,"Male","North_and_Wildlings","Great_Houses","None",0,0,0,"MEERA"
"HODOR","Walder",17,225,"Male","None","Great_Houses","None",0,0,1,"MEERA"
"JON","Jon Snow",42,1179,"Male","North_and_Wildlings","Great_Houses","Military_Knight",0,4,1,"MEERA"
"OSHA","Osha",15,401,"Female","North_and_Wildlings","Great_Houses","None",0,0,1,"MEERA"
"RICKON","Rickon Stark",18,195,"Male","North_and_Wildlings","Great_Houses","Royalty",1,0,1,"MEERA"
"SAM","Samwell Tarly",22,611,"Male","Westeros_South","Minor_Houses","None",0,2,1,"MEERA"
"GILLY","Gilly",13,183,"Female","North_and_Wildlings","None","None",0,0,1,"MEERA"
"YGRITTE","Ygritte",14,414,"Female","North_and_Wildlings","None","None",0,0,0,"MEERA"
"JOJEN","Jojen Reed",14,186,"Male","North_and_Wildlings","Minor_Houses","None",0,0,1,"MEERA"
"ORELL","Orell",11,132,"Male","North_and_Wildlings","None","None",0,0,0,"MEERA"
"TORMUND","Tormund",12,130,"Male","North_and_Wildlings","None","None",0,0,1,"MEERA"
"BARRISTAN","Barristan Selmy",18,215,"Male","Westeros_South","Minor_Houses","Military_Knight",0,1,1,"MISSANDEI"
"DAENERYS","Daenerys Targaryen",34,1212,"Female","None","Great_Houses","Royalty",1,0,1,"MISSANDEI"
"JORAH","Jorah Mormont",30,665,"Male","North_and_Wildlings","Minor_Houses","Military_Knight",0,0,1,"MISSANDEI"
"DAARIO","Daario Naharis",7,96,"Male","Essos","None","None",0,0,1,"MISSANDEI"
"GREY_WORM","Grey Worm",6,39,"Male","None","Great_Houses","None",0,0,1,"MISSANDEI"
"KRAZNYS_MO_NAKLOZ","Kraznys mo Nakloz",5,84,"Male","Essos","None","None",0,0,0,"MISSANDEI"
"MERO","Mero",6,60,"Male","Essos","None","None",0,0,0,"MISSANDEI"
"PRENDAHL","Prendahl na Ghezn",5,33,"Male","Essos","None","None",0,0,0,"MISSANDEI"
"RADZAI_MO_ERAZ","Radzai Mo Eraz",3,24,"Male","Essos","None","Nobility",1,0,1,"MISSANDEI"
"BRONN","Bronn",29,432,"Male","None","Minor_Houses","Military_Knight",0,0,1,"OLENNA"
"CERSEI","Cersei Lannister",47,1347,"Female","Westeros_South","Great_Houses","Nobility",1,2,1,"OLENNA"
"JOFFREY","Joffrey Baratheon",49,1079,"Male","None","None","Royalty",1,0,0,"OLENNA"
"LORAS","Loras Tyrell",28,350,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"OLENNA"
"MACE","Mace Tyrell",3,14,"Male","None","Great_Houses","Nobility",1,0,1,"OLENNA"
"PYCELLE","Pycelle",26,343,"Male","None","Great_Houses","Religion_Academic",0,0,0,"OLENNA"
"RENLY","Renly Baratheon",27,426,"Male","Westeros_South","Great_Houses","Nobility",1,0,0,"OLENNA"
"ROBERT","Robert I Baratheon",45,648,"Male","None","None","Royalty",1,0,0,"OLENNA"
"SANSA","Sansa Stark",40,1110,"Female","North_and_Wildlings","Minor_Houses","Royalty",1,4,1,"OLENNA"
"TYRION","Tyrion Lannister",64,2322,"Male","None","Great_Houses","Official",0,4,1,"OLENNA"
"TYWIN","Tywin Lannister",42,799,"Male","None","Great_Houses","Nobility",1,0,0,"OLENNA"
"VARYS","Varys",31,673,"Male","None","None","Official",0,0,1,"OLENNA"
"MARGAERY","Margaery Tyrell",17,331,"Female","Westeros_South","Great_Houses","Royalty",1,0,1,"OLENNA"
"PODRICK","Podrick Payne",15,151,"Male","None","Minor_Houses","None",0,0,1,"OLENNA"
"BRAN","Brandon Stark",33,851,"Male","North_and_Wildlings","Great_Houses","None",0,0,0,"ORELL"
"HODOR","Walder",17,225,"Male","None","Great_Houses","None",0,0,1,"ORELL"
"JON","Jon Snow",42,1179,"Male","North_and_Wildlings","Great_Houses","Military_Knight",0,4,1,"ORELL"
"OSHA","Osha",15,401,"Female","North_and_Wildlings","Great_Houses","None",0,0,1,"ORELL"
"RICKON","Rickon Stark",18,195,"Male","North_and_Wildlings","Great_Houses","Royalty",1,0,1,"ORELL"
"MANCE","Mance Rayder",8,99,"Male","North_and_Wildlings","None","Royalty",1,0,1,"ORELL"
"YGRITTE","Ygritte",14,414,"Female","North_and_Wildlings","None","None",0,0,0,"ORELL"
"JOJEN","Jojen Reed",14,186,"Male","North_and_Wildlings","Minor_Houses","None",0,0,1,"ORELL"
"MEERA","Meera Reed",12,141,"Female","North_and_Wildlings","Minor_Houses","None",0,0,1,"ORELL"
"TORMUND","Tormund",12,130,"Male","North_and_Wildlings","None","None",0,0,1,"ORELL"
"CATELYN","Catelyn Stark",56,1137,"Female","Westeros_South","Great_Houses","Nobility",1,3,0,"ROSLIN"
"JOYEUSE","Joyeuse Erenford",7,26,"Female","None","Minor_Houses","Nobility",1,0,1,"ROSLIN"
"RICKARD_KARSTARK","Rickard Karstark",16,123,"Male","North_and_Wildlings","Great_Houses","Nobility",1,0,0,"ROSLIN"
"ROBB","Robb Stark",54,1219,"Male","None","None","Royalty",1,0,0,"ROSLIN"
"WALDER","Walder Frey",19,183,"Male","None","Minor_Houses","None",0,0,1,"ROSLIN"
"BRYNDEN","Brynden Tully",11,99,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"ROSLIN"
"EDMURE","Edmure Tully",15,140,"Male","Westeros_South","Great_Houses","Military_Knight",0,0,1,"ROSLIN"
"LOTHAR","Lothar Frey",8,28,"Male","Westeros_South","Minor_Houses","Official",0,0,1,"ROSLIN"
"ARYA","Arya Stark",47,1142,"Female","North_and_Wildlings","Great_Houses","Royalty",1,5,1,"THOROS"
"BERIC","Beric Dondarrion",9,121,"Male","None","Minor_Houses","Nobility",1,0,0,"THOROS"
"GENDRY","Gendry",20,377,"Male","None","None","Military_Knight",0,0,1,"THOROS"
"HOT_PIE","Hot Pie",11,145,"Male","None","None","None",0,0,1,"THOROS"
"HOUND","Sandor Clegane",31,444,"Male","None","Minor_Houses","None",0,0,0,"THOROS"
"MOUNTAIN","Gregor Clegane",16,69,"Male","None","Minor_Houses","Military_Knight",0,0,0,"THOROS"
"NED","Eddard Stark",62,1427,"Male","North_and_Wildlings","Great_Houses","Nobility",1,1,0,"THOROS"
"ROBERT","Robert I Baratheon",45,648,"Male","None","None","Royalty",1,0,0,"THOROS"
"MELISANDRE","Melisandre",15,287,"Female","Essos","None","None",0,1,1,"THOROS"
"ANGUY","Anguy",7,93,"Male","None","None","None",0,0,1,"THOROS"
"BRAN","Brandon Stark",33,851,"Male","North_and_Wildlings","Great_Houses","None",0,0,0,"TORMUND"
"HODOR","Walder",17,225,"Male","None","Great_Houses","None",0,0,1,"TORMUND"
"JON","Jon Snow",42,1179,"Male","North_and_Wildlings","Great_Houses","Military_Knight",0,4,1,"TORMUND"
"OSHA","Osha",15,401,"Female","North_and_Wildlings","Great_Houses","None",0,0,1,"TORMUND"
"RICKON","Rickon Stark",18,195,"Male","North_and_Wildlings","Great_Houses","Royalty",1,0,1,"TORMUND"
"MANCE","Mance Rayder",8,99,"Male","North_and_Wildlings","None","Royalty",1,0,1,"TORMUND"
"LORD_OF_BONES","Lord of Bones",6,56,"Male","North_and_Wildlings","None","None",0,0,0,"TORMUND"
"YGRITTE","Ygritte",14,414,"Female","North_and_Wildlings","None","None",0,0,0,"TORMUND"
"JOJEN","Jojen Reed",14,186,"Male","North_and_Wildlings","Minor_Houses","None",0,0,1,"TORMUND"
"MEERA","Meera Reed",12,141,"Female","North_and_Wildlings","Minor_Houses","None",0,0,1,"TORMUND"
"ORELL","Orell",11,132,"Male","North_and_Wildlings","None","None",0,0,0,"TORMUND"
